"ID","Pokemon","Family","Shadow","Little_Rank","Master_Rank","Ultra_Rank","Great_Rank","Little_IVs","Master_IVs","Ultra_IVs","Great_IVs","Little_Level","Master_Level","Ultra_Level","Great_Level","Little_CP","Master_CP","Ultra_CP","Great_CP","Little_MoveSet","Master_MoveSet","Ultra_MoveSet","Great_MoveSet","Evo_Fam","Evo_Next"
"901","Ursaluna","Teddiursa","FALSE",,"11",,,,"15/15/15",,,,"50",,,,"4358",,,,"Tackle, Swift, High Horsepower[etm]",,,"216;217;901","901"
"901","Ursaluna (Shadow)","Teddiursa","TRUE",,"15",,,,"15/15/15",,,,"50",,,,"4358",,,,"Tackle, Swift, High Horsepower[etm]",,,"216;217;901","901"
"903","Sneasler","Sneasel","FALSE",,"51",,,,"15/15/15",,,,"50",,,,"3643",,,,"Shadow Claw, Close Combat, Aerial Ace",,,"215&hisui;903","903"
"903","Sneasler (Shadow)","Sneasel","TRUE",,"32",,,,"15/15/15",,,,"50",,,,"3643",,,,"Shadow Claw, Close Combat, Aerial Ace",,,"215&hisui;903","903"
"904","Overqwil","Qwilfish","FALSE",,"65",,,,"15/15/15",,,,"50",,,,"3330",,,,"Poison Jab, Aqua Tail, Shadow Ball",,,"211&hisui;904","904"
"908","Meowscarada","Sprigatito","FALSE",,"181",,,,"15/15/15",,,,"50",,,,"3193",,,,"Leafage, Night Slash, Frenzy Plant[etm]",,,"906;907;908","908"
"911","Skeledirge","Fuecoco","FALSE",,"29",,,,"15/15/15",,,,"50",,,,"3422",,,,"Incinerate, Shadow Ball, Disarming Voice",,,"909;910;911","911"
"914","Quaquaval","Quaxly","FALSE",,"146",,,,"15/15/15",,,,"50",,,,"3411",,,,"Wing Attack, Close Combat, Liquidation",,,"912;913;914","914"
"916","Oinkologne","Lechonk","FALSE",,"324",,,,"15/15/15",,,,"50",,,,"2949",,,,"Tackle, Body Slam, Dig",,,"915;916","916"
"916","Oinkologne (Female)","Lechonk","FALSE",,"306",,,,"15/15/15",,,,"50",,,,"2819",,,,"Tackle, Body Slam, Dig",,,"915;916","916"
"920","Lokix","Nymble","FALSE",,"291",,,,"15/15/15",,,,"50",,,,"2619",,,,"Sucker Punch, X-Scissor, Dark Pulse",,,"919;920","920"
"923","Pawmot","Pawmi","FALSE",,"268",,,,"15/15/15",,,,"50",,,,"2978",,,,"Spark, Close Combat, Wild Charge",,,"921;922;923","923"
"927","Dachsbun","Fidough","FALSE",,"308",,,,"15/15/15",,,,"50",,,,"2370",,,,"Charm, Psychic Fangs, Body Slam",,,"926;927","927"
"930","Arboliva","Smoliv","FALSE",,"131",,,,"15/15/15",,,,"50",,,,"3345",,,,"Magical Leaf, Earth Power, Trailblaze",,,"928;929;930","930"
"936","Armarouge","Armarouge","FALSE",,"68",,,,"15/15/15",,,,"50",,,,"3628",,,,"Incinerate, Psyshock, Flame Charge",,,"935;936","936"
"937","Ceruledge","Ceruledge","FALSE",,"63",,,,"15/15/15",,,,"50",,,,"3586",,,,"Incinerate, Shadow Ball, Flame Charge",,,"935;937","937"
"939","Bellibolt","Tadbulb","FALSE",,"104",,,,"15/15/15",,,,"50",,,,"3010",,,,"Thunder Shock, Discharge, Zap Cannon",,,"938;939","939"
"945","Grafaiai","Shroodle","FALSE",,"369",,,,"15/15/15",,,,"50",,,,"2559",,,,"Poison Jab, Poison Fang, Sludge Bomb",,,"944;945","945"
"962","Bombirdier","Bombirdier","FALSE",,"363",,,,"15/15/15",,,,"50",,,,"2812",,,,"Wing Attack, Fly, Aerial Ace",,,"962","962"
"966","Revavroom","Varoom","FALSE",,"165",,,,"15/15/15",,,,"50",,,,"3337",,,,"Poison Jab, Overheat, Gyro Ball",,,"965;966","966"
"972","Houndstone","Greavard","FALSE",,"285",,,,"15/15/15",,,,"50",,,,"2842",,,,"Lick, Shadow Ball, Psychic Fangs",,,"971;972","972"
"975","Cetitan","Cetoddle","FALSE",,"31",,,,"15/15/15",,,,"50",,,,"3519",,,,"Powder Snow, Avalanche, Body Slam",,,"974;975","975"
"979","Annihilape","Mankey","FALSE",,"9",,,,"15/15/15",,,,"50",,,,"3695",,,,"Counter, Rage Fist[etm], Close Combat",,,"56;57;979","979"
"979","Annihilape (Shadow)","Mankey","TRUE",,"6",,,,"15/15/15",,,,"50",,,,"3695",,,,"Counter, Rage Fist[etm], Close Combat",,,"56;57;979","979"
"980","Clodsire","Wooper","FALSE",,"396",,,,"15/15/15",,,,"50",,,,"2207",,,,"Mud Shot, Earthquake, Stone Edge",,,"194&paldea;980","980"
"997","Arctibax","Frigibax","FALSE",,"395",,,,"15/15/15",,,,"50",,,,"2365",,,,"Dragon Breath, Avalanche, Dragon Claw",,,"996;997;998","997;998"
"998","Baxcalibur","Frigibax","FALSE",,"12",,,,"15/15/15",,,,"50",,,,"4013",,,,"Dragon Breath, Avalanche, Dragon Claw",,,"996;997;998","998"
"1000","Gholdengo","Gimmighoul","FALSE",,"18",,,,"15/15/15",,,,"50",,,,"3976",,,,"Astonish, Shadow Ball, Focus Blast",,,"999;1000","1000"
"1111","Select a Pokemon","Select a Pokemon","FALSE","","","","","","","","","","","","","","","","","","","","","1111","1111"
"1111","Select a Pokemon","Select a Pokemon","TRUE","","","","","","","","","","","","","","","","","","","","","1111","1111"
"1112","Select a Shadow Pokemon","Select a Shadow Pokemon","FALSE","","","","","","","","","","","","","","","","","","","","","1112","1112"
"1112","Select a Shadow Pokemon","Select a Shadow Pokemon","TRUE","","","","","","","","","","","","","","","","","","","","","1112","1112"
